"","Date","Game","Name","Team","Cat","Side","Odds","Risk","ToWin","Result","Net","Unt"
"1514","11/30/2022","IND@SAC","Tyrese Haliburton","IND","Ast","O",-115,115,100,"L",-115,-1.15
"1515","11/30/2022","IND@SAC","Tyrese Haliburton","IND","Reb","U",-118,118,100,"W",100,1
"1516","11/30/2022","IND@SAC","De'Aaron Fox","SAC","Pts","U",100,100,100,"W",100,1
"1517","11/30/2022","IND@SAC","Domantas Sabonis","SAC","Pts","U",-110,110,100,"W",100,1
"1518","11/30/2022","IND@SAC","Domantas Sabonis","SAC","Ast","U",100,100,100,"L",-100,-1
"1519","11/30/2022","POR@LAL","Anthony Davis","LAL","Ast","U",-105,105,100,"W",100,1
"1520","11/30/2022","POR@LAL","LeBron James","LAL","Reb","U",-130,130,100,"W",100,1
"1521","11/30/2022","POR@LAL","Lonnie Walker","LAL","Reb","U",-120,120,100,"W",100,1
"1522","12/1/2022","DAL@DET","Spencer Dinwiddie","DAL","Pts","U",-110,110,100,"W",100,1
"1523","12/1/2022","DAL@DET","Marvin Bagley III","DET","Pts","U",104,96,100,"L",-96,-0.96
"1524","12/1/2022","DAL@DET","Tim Hardaway Jr.","DAL","Ast","U",-160,160,100,"W",100,1
"1525","12/1/2022","DAL@DET","Spencer Dinwiddie","DAL","Reb","U",159,63,100,"W",100,1
"1526","12/2/2022","WAS@CHA","Jalen McDaniels","CHA","Ast","U",-105,105,100,"W",100,1
"1527","12/2/2022","WAS@CHA","Kelly Oubre","CHA","Ast","U",-110,110,100,"L",-110,-1.1
"1528","12/2/2022","WAS@CHA","Mason Plumlee","CHA","Ast","U",-120,120,100,"W",100,1
"1529","12/2/2022","WAS@CHA","PJ Washington","CHA","Ast","U",-120,120,100,"L",-120,-1.2
"1530","12/2/2022","WAS@CHA","Bradley Beal","WAS","Pts","U",-103,103,100,"L",-103,-1.03
"1531","12/2/2022","WAS@CHA","Deni Avdija","WAS","Pts","U",100,100,100,"W",100,1
"1532","12/2/2022","WAS@CHA","Kyle Kuzma","WAS","Reb","U",-114,114,100,"W",100,1
"1533","12/2/2022","LAL@MIL","Anthony Davis","LAL","Ast","U",120,83,100,"L",-83,-0.83
"1534","12/2/2022","LAL@MIL","Anthony Davis","LAL","Reb","O",108,93,100,"L",-93,-0.93
"1535","12/2/2022","LAL@MIL","Lonnie Walker","LAL","Reb","U",-128,128,100,"W",100,1
"1536","12/2/2022","MIA@BOS","Al Horford","BOS","Reb","U",110,91,100,"W",100,1
"1537","12/2/2022","MIA@BOS","Al Horford","BOS","Pts","U",-120,120,100,"W",100,1
"1538","12/2/2022","MIA@BOS","Derrick White","BOS","Pts","U",-105,105,100,"L",-105,-1.05
"1539","12/2/2022","MIA@BOS","Jaylen Brown","BOS","Reb","U",-125,125,100,"L",-125,-1.25
"1540","12/2/2022","MIA@BOS","Jayson Tatum","BOS","Ast","U",-130,130,100,"W",100,1
"1541","12/2/2022","MIA@BOS","Malcolm Brogdon","BOS","Pts","U",-130,130,100,"W",100,1
"1542","12/2/2022","MIA@BOS","Marcus Smart","BOS","Reb","U",-105,105,100,"W",100,1
"1543","12/2/2022","MIA@BOS","Bam Adebayo","MIA","Ast","U",120,83,100,"L",-83,-0.83
"1544","12/2/2022","MIA@BOS","Jimmy Butler","MIA","Reb","U",-134,134,100,"L",-134,-1.34
"1545","12/2/2022","ORL@CLE","Darius Garland","CLE","Ast","U",105,95,100,"W",100,1
"1546","12/2/2022","ORL@CLE","Donovan Mitchell","CLE","Reb","U",135,74,100,"W",100,1
"1547","12/2/2022","ORL@CLE","Evan Mobley","CLE","Pts","U",-115,115,100,"L",-115,-1.15
"1548","12/2/2022","ORL@CLE","Evan Mobley","CLE","Reb","U",-132,132,100,"L",-132,-1.32
"1549","12/2/2022","ORL@CLE","Paolo Banchero","ORL","Reb","U",-130,130,100,"W",100,1
"1550","12/2/2022","TOR@BKN","Kevin Durant","BKN","Ast","U",-125,125,100,"L",-125,-1.25
"1551","12/2/2022","TOR@BKN","Kevin Durant","BKN","Reb","U",120,83,100,"L",-83,-0.83
"1552","12/2/2022","TOR@BKN","Kyrie Irving","BKN","Reb","U",-135,135,100,"L",-135,-1.35
"1553","12/2/2022","TOR@BKN","Seth Curry","BKN","Ast","U",-130,130,100,"L",-130,-1.3
"1554","12/2/2022","TOR@BKN","Chris Boucher","TOR","Ast","O",230,43,100,"W",100,1
"1555","12/2/2022","TOR@BKN","OG Anunoby","TOR","Pts","U",-120,120,100,"L",-120,-1.2
"1556","12/2/2022","NOP@SAS","Devin Vassell","SAS","Reb","U",123,81,100,"W",100,1
"1557","12/2/2022","PHI@MEM","Dillon Brooks","MEM","Pts","U",-114,114,100,"W",100,1
"1558","12/2/2022","PHI@MEM","Dillon Brooks","MEM","Ast","U",112,89,100,"L",-89,-0.89
"1559","12/2/2022","PHI@MEM","John Konchar","MEM","Pts","U",-103,103,100,"W",100,1
"1560","12/2/2022","PHI@MEM","John Konchar","MEM","Ast","U",-175,175,100,"W",100,1
"1561","12/2/2022","PHI@MEM","Santi Aldama","MEM","Pts","U",-110,110,100,"L",-110,-1.1
"1562","12/2/2022","PHI@MEM","Santi Aldama","MEM","Ast","U",125,80,100,"L",-80,-0.8
"1563","12/2/2022","PHI@MEM","Steven Adams","MEM","Pts","U",108,93,100,"L",-93,-0.93
"1564","12/2/2022","PHI@MEM","Steven Adams","MEM","Ast","U",-164,164,100,"L",-164,-1.64
"1565","12/2/2022","PHI@MEM","Tyus Jones","MEM","Pts","U",100,100,100,"W",100,1
"1566","12/2/2022","HOU@PHX","Alperen Sengun","HOU","Ast","U",-120,120,100,"W",100,1
"1567","12/2/2022","HOU@PHX","Jabari Smith Jr","HOU","Ast","U",140,71,100,"W",100,1
"1568","12/2/2022","HOU@PHX","Deandre Ayton","PHX","Ast","U",-157,157,100,"W",100,1
"1569","12/2/2022","HOU@PHX","Deandre Ayton","PHX","Reb","U",-135,135,100,"W",100,1
"1570","12/2/2022","IND@UTA","Collin Sexton","UTA","Ast","U",125,80,100,"L",-80,-0.8
"1571","12/2/2022","IND@UTA","Collin Sexton","UTA","Reb","U",140,71,100,"W",100,1
"1572","12/2/2022","IND@UTA","Jarred Vanderbilt","UTA","Ast","U",-108,108,100,"W",100,1
"1573","12/2/2022","IND@UTA","Kelly Olynyk","UTA","Ast","U",102,98,100,"W",100,1
"1574","12/2/2022","IND@UTA","Lauri Markkanen","UTA","Ast","U",-148,148,100,"L",-148,-1.48
"1575","12/2/2022","CHI@GSW","Alex Caruso","CHI","Reb","U",120,83,100,"W",100,1
"1576","12/2/2022","CHI@GSW","Ayo Dosunmu","CHI","Ast","U",-110,110,100,"L",-110,-1.1
"1577","12/2/2022","CHI@GSW","Nikola Vucevic","CHI","Reb","U",-110,110,100,"L",-110,-1.1
"1578","12/2/2022","CHI@GSW","Patrick Williams","CHI","Pts","U",-105,105,100,"W",100,1
"1579","12/2/2022","CHI@GSW","Zach LaVine","CHI","Ast","U",-106,106,100,"W",100,1
"1580","12/2/2022","CHI@GSW","Andrew Wiggins","GSW","Reb","U",-115,115,100,"W",100,1
"1581","12/2/2022","CHI@GSW","Draymond Green","GSW","Pts","U",105,95,100,"L",-95,-0.95
"1582","12/2/2022","CHI@GSW","Draymond Green","GSW","Reb","U",110,91,100,"L",-91,-0.91
"1583","12/2/2022","CHI@GSW","Kevon Looney","GSW","Pts","U",-121,121,100,"L",-121,-1.21
"1584","12/3/2022","DAL@NYK","Josh Green","DAL","Pts","U",105,95,100,"L",-95,-0.95
"1585","12/3/2022","DAL@NYK","Luka Doncic","DAL","Reb","U",-106,106,100,"W",100,1
"1586","12/3/2022","DAL@NYK","Maxi Kleber","DAL","Pts","U",100,100,100,"L",-100,-1
"1587","12/3/2022","DAL@NYK","Spencer Dinwiddie","DAL","Pts","U",100,100,100,"L",-100,-1
"1588","12/3/2022","DAL@NYK","Spencer Dinwiddie","DAL","Reb","U",160,63,100,"L",-63,-0.63
"1589","12/3/2022","DAL@NYK","Tim Hardaway Jr.","DAL","Pts","U",-106,106,100,"L",-106,-1.06
"1590","12/3/2022","DAL@NYK","Tim Hardaway Jr.","DAL","Ast","U",-150,150,100,"W",100,1
"1591","12/3/2022","DAL@NYK","Jalen Brunson","NYK","Reb","U",-134,134,100,"W",100,1
"1592","12/3/2022","DAL@NYK","Julius Randle","NYK","Ast","U",-120,120,100,"W",100,1
"1593","12/3/2022","DAL@NYK","RJ Barrett","NYK","Ast","U",115,87,100,"L",-87,-0.87
"1594","12/3/2022","SAC@LAC","John Wall","LAC","Ast","U",-135,135,100,"W",100,1
"1595","12/3/2022","SAC@LAC","Terance Mann","LAC","Ast","U",110,91,100,"L",-91,-0.91
"1596","12/3/2022","SAC@LAC","De'Aaron Fox","SAC","Pts","U",-106,106,100,"W",100,1
"1597","12/3/2022","SAC@LAC","Domantas Sabonis","SAC","Ast","U",-117,117,100,"W",100,1
"1598","12/3/2022","SAC@LAC","Harrison Barnes","SAC","Reb","U",-103,103,100,"W",100,1
"1599","12/3/2022","SAC@LAC","Keegan Murray","SAC","Ast","U",100,100,100,"W",100,1
"1600","12/3/2022","MIL@CHA","Jalen McDaniels","CHA","Ast","U",-130,130,100,"W",100,1
"1601","12/3/2022","MIL@CHA","Kelly Oubre","CHA","Ast","U",-105,105,100,"W",100,1
"1602","12/3/2022","MIL@CHA","Mason Plumlee","CHA","Ast","U",-110,110,100,"W",100,1
"1603","12/3/2022","MIL@CHA","PJ Washington","CHA","Ast","U",100,100,100,"L",-100,-1
"1604","12/3/2022","OKC@MIN","Jaden McDaniels","MIN","Pts","U",-105,105,100,"W",100,1
"1605","12/3/2022","OKC@MIN","Jaden McDaniels","MIN","Ast","U",-110,110,100,"W",100,1
"1606","12/3/2022","OKC@MIN","Rudy Gobert","MIN","Reb","U",-106,106,100,"W",100,1
"1607","12/3/2022","OKC@MIN","Luguentz Dort","OKC","Ast","U",-140,140,100,"L",-140,-1.4
"1608","12/3/2022","OKC@MIN","Shai Gilgeous-Alexander","OKC","Ast","U",-140,140,100,"W",100,1
"1609","12/3/2022","ORL@TOR","Pascal Siakam","TOR","Reb","U",-104,104,100,"W",100,1
"1610","12/3/2022","ORL@TOR","Scottie Barnes","TOR","Reb","U",107,93,100,"L",-93,-0.93
"1611","12/3/2022","HOU@GSW","Andrew Wiggins","GSW","Reb","U",-120,120,100,"W",100,1
"1612","12/3/2022","HOU@GSW","Draymond Green","GSW","Pts","U",-106,106,100,"W",100,1
"1613","12/3/2022","HOU@GSW","Jordan Poole","GSW","Reb","U",125,80,100,"W",100,1
"1614","12/3/2022","HOU@GSW","Alperen Sengun","HOU","Ast","U",-110,110,100,"W",100,1
"1615","12/3/2022","HOU@GSW","Jabari Smith Jr","HOU","Ast","U",155,65,100,"W",100,1
"1616","12/3/2022","POR@UTA","Anfernee Simons","POR","Ast","U",-109,109,100,"W",100,1
"1617","12/3/2022","POR@UTA","Jerami Grant","POR","Ast","U",140,71,100,"L",-71,-0.71
"1618","12/3/2022","POR@UTA","Collin Sexton","UTA","Ast","U",-150,150,100,"W",100,1
"1619","12/3/2022","POR@UTA","Collin Sexton","UTA","Reb","U",135,74,100,"L",-74,-0.74
"1620","12/3/2022","POR@UTA","Kelly Olynyk","UTA","Ast","U",-125,125,100,"L",-125,-1.25
"1621","12/3/2022","POR@UTA","Lauri Markkanen","UTA","Ast","U",-160,160,100,"W",100,1
"1622","12/4/2022","DEN@NOP","Bruce Brown","DEN","Pts","U",-110,110,100,"L",-110,-1.1
"1623","12/4/2022","DEN@NOP","Bruce Brown","DEN","Reb","U",125,80,100,"L",-80,-0.8
"1624","12/4/2022","DEN@NOP","Jamal Murray","DEN","Ast","U",-137,137,100,"W",100,1
"1625","12/4/2022","DEN@NOP","Nikola Jokic","DEN","Ast","O",110,91,100,"W",100,1
"1626","12/4/2022","DEN@NOP","Nikola Jokic","DEN","Reb","U",-124,124,100,"L",-124,-1.24
"1627","12/4/2022","DEN@NOP","Zion Williamson","NOP","Reb","U",100,100,100,"W",100,1
"1628","12/4/2022","PHX@SAS","Deandre Ayton","PHX","Reb","U",-115,115,100,"W",100,1
"1629","12/4/2022","PHX@SAS","Devin Booker","PHX","Reb","U",-110,110,100,"W",100,1
"1630","12/4/2022","PHX@SAS","Mikal Bridges","PHX","Ast","U",-115,115,100,"W",100,1
"1631","12/4/2022","BOS@BKN","Joe Harris","BKN","Ast","U",110,91,100,"W",100,1
"1632","12/4/2022","BOS@BKN","Joe Harris","BKN","Reb","U",116,86,100,"L",-86,-0.86
"1633","12/4/2022","BOS@BKN","Kevin Durant","BKN","Reb","U",100,100,100,"L",-100,-1
"1634","12/4/2022","BOS@BKN","Kyrie Irving","BKN","Ast","U",-155,155,100,"W",100,1
"1635","12/4/2022","BOS@BKN","Kyrie Irving","BKN","Reb","U",-135,135,100,"L",-135,-1.35
"1636","12/4/2022","BOS@BKN","Seth Curry","BKN","Ast","U",-140,140,100,"W",100,1
"1637","12/4/2022","BOS@BKN","Derrick White","BOS","Ast","U",-150,150,100,"W",100,1
"1638","12/4/2022","BOS@BKN","Grant Williams","BOS","Ast","U",100,100,100,"W",100,1
"1639","12/4/2022","BOS@BKN","Jaylen Brown","BOS","Ast","U",120,83,100,"W",100,1
"1640","12/4/2022","BOS@BKN","Jayson Tatum","BOS","Ast","U",110,91,100,"W",100,1
"1641","12/4/2022","CHI@SAC","Nikola Vucevic","CHI","Pts","U",-110,110,100,"W",100,1
"1642","12/4/2022","CHI@SAC","Patrick Williams","CHI","Pts","U",100,100,100,"L",-100,-1
"1643","12/4/2022","CHI@SAC","Patrick Williams","CHI","Ast","U",150,67,100,"W",100,1
"1644","12/4/2022","CHI@SAC","Patrick Williams","CHI","Reb","U",-130,130,100,"L",-130,-1.3
"1645","12/4/2022","CHI@SAC","Zach LaVine","CHI","Ast","U",-139,139,100,"W",100,1
"1646","12/4/2022","CHI@SAC","De'Aaron Fox","SAC","Pts","U",-102,102,100,"W",100,1
"1647","12/4/2022","CHI@SAC","Domantas Sabonis","SAC","Pts","U",-129,129,100,"W",100,1
"1648","12/4/2022","CHI@SAC","Harrison Barnes","SAC","Reb","U",-113,113,100,"L",-113,-1.13
"1649","12/4/2022","CHI@SAC","Kevin Huerter","SAC","Reb","U",-110,110,100,"W",100,1
"1650","12/4/2022","CLE@NYK","Darius Garland","CLE","Ast","U",110,91,100,"W",100,1
"1651","12/4/2022","CLE@NYK","Immanuel Quickley","NYK","Pts","U",-115,115,100,"L",-115,-1.15
"1652","12/4/2022","CLE@NYK","Jalen Brunson","NYK","Reb","U",100,100,100,"W",100,1
"1653","12/4/2022","CLE@NYK","Julius Randle","NYK","Pts","U",-105,105,100,"W",100,1
"1654","12/4/2022","CLE@NYK","Julius Randle","NYK","Ast","U",-120,120,100,"L",-120,-1.2
"1655","12/4/2022","CLE@NYK","RJ Barrett","NYK","Ast","U",123,81,100,"W",100,1
"1656","12/4/2022","LAL@WAS","Anthony Davis","LAL","Ast","U",105,95,100,"W",100,1
"1657","12/4/2022","LAL@WAS","Bradley Beal","WAS","Pts","U",-115,115,100,"W",100,1
"1658","12/4/2022","LAL@WAS","Bradley Beal","WAS","Ast","O",-108,108,100,"L",-108,-1.08
"1659","12/4/2022","LAL@WAS","Deni Avdija","WAS","Pts","U",-110,110,100,"W",100,1
"1660","12/4/2022","LAL@WAS","Kyle Kuzma","WAS","Reb","U",115,87,100,"W",100,1
"1661","12/4/2022","LAL@WAS","Monte Morris","WAS","Pts","U",-120,120,100,"L",-120,-1.2
"1662","12/4/2022","MEM@DET","Marvin Bagley III","DET","Pts","U",100,100,100,"W",100,1
"1663","12/4/2022","MEM@DET","John Konchar","MEM","Ast","U",148,68,100,"W",100,1
"1664","12/4/2022","IND@POR","Andrew Nembhard","IND","Ast","U",-125,125,100,"W",100,1
"1665","12/4/2022","IND@POR","Anfernee Simons","POR","Ast","U",126,79,100,"L",-79,-0.79
"1666","12/4/2022","IND@POR","Anfernee Simons","POR","Reb","U",-130,130,100,"W",100,1
"1667","12/4/2022","IND@POR","Jerami Grant","POR","Ast","U",-109,109,100,"L",-109,-1.09
"1668","12/4/2022","IND@POR","Jusuf Nurkic","POR","Pts","U",-104,104,100,"L",-104,-1.04
"1669","12/4/2022","IND@POR","Jusuf Nurkic","POR","Ast","U",105,95,100,"L",-95,-0.95
"1670","12/5/2022","LAC@CHA","Kelly Oubre","CHA","Ast","U",-120,120,100,"L",-120,-1.2
"1671","12/5/2022","LAC@CHA","Mason Plumlee","CHA","Ast","U",-135,135,100,"W",100,1
"1672","12/5/2022","LAC@CHA","Nick Richards","CHA","Ast","U",-125,125,100,"L",-125,-1.25
"1673","12/5/2022","LAC@CHA","PJ Washington","CHA","Ast","U",105,95,100,"L",-95,-0.95
"1674","12/5/2022","LAC@CHA","Theo Maledon","CHA","Pts","U",100,100,100,"W",100,1
"1675","12/5/2022","LAC@CHA","Theo Maledon","CHA","Ast","U",-165,165,100,"W",100,1
"1676","12/5/2022","LAC@CHA","Ivica Zubac","LAC","Pts","U",-110,110,100,"W",100,1
"1677","12/5/2022","LAC@CHA","Ivica Zubac","LAC","Ast","U",-150,150,100,"W",100,1
"1678","12/5/2022","LAC@CHA","Reggie Jackson","LAC","Pts","U",-110,110,100,"W",100,1
"1679","12/5/2022","LAC@CHA","Reggie Jackson","LAC","Ast","U",-125,125,100,"W",100,1
"1680","12/5/2022","MIL@ORL","Giannis Antetokounmpo","MIL","Ast","U",-150,150,100,"W",100,1
"1681","12/5/2022","MIL@ORL","Giannis Antetokounmpo","MIL","Reb","U",-170,170,100,"L",-170,-1.7
"1682","12/5/2022","MIL@ORL","Paolo Banchero","ORL","Reb","U",-111,111,100,"L",-111,-1.11
"1683","12/5/2022","MIL@ORL","Terrence Ross","ORL","Pts","U",-114,114,100,"W",100,1
"1684","12/5/2022","MIL@ORL","Terrence Ross","ORL","Reb","U",155,65,100,"L",-65,-0.65
"1685","12/5/2022","BOS@TOR","Jayson Tatum","BOS","Ast","U",105,95,100,"W",100,1
"1686","12/5/2022","BOS@TOR","Marcus Smart","BOS","Pts","U",-110,110,100,"L",-110,-1.1
"1687","12/5/2022","BOS@TOR","Fred VanVleet","TOR","Pts","U",-125,125,100,"W",100,1
"1688","12/5/2022","BOS@TOR","OG Anunoby","TOR","Pts","U",100,100,100,"W",100,1
"1689","12/5/2022","BOS@TOR","OG Anunoby","TOR","Reb","U",-105,105,100,"W",100,1
"1690","12/5/2022","BOS@TOR","Scottie Barnes","TOR","Reb","U",-120,120,100,"W",100,1
"1691","12/5/2022","OKC@ATL","Dejounte Murray","ATL","Reb","U",126,79,100,"L",-79,-0.79
"1692","12/5/2022","OKC@ATL","Jeremiah Robinson-Earl","OKC","Ast","U",180,56,100,"W",100,1
"1693","12/5/2022","OKC@ATL","Shai Gilgeous-Alexander","OKC","Pts","U",-103,103,100,"L",-103,-1.03
"1694","12/5/2022","OKC@ATL","Shai Gilgeous-Alexander","OKC","Ast","U",-140,140,100,"W",100,1
"1695","12/5/2022","MIA@MEM","Bam Adebayo","MIA","Ast","U",140,71,100,"L",-71,-0.71
"1696","12/5/2022","MIA@MEM","Tyler Herro","MIA","Ast","U",120,83,100,"L",-83,-0.83
"1697","12/5/2022","MIA@MEM","Tyler Herro","MIA","Reb","U",100,100,100,"L",-100,-1
"1698","12/5/2022","PHI@HOU","Alperen Sengun","HOU","Pts","U",-106,106,100,"W",100,1
"1699","12/5/2022","PHI@HOU","Alperen Sengun","HOU","Ast","U",-154,154,100,"W",100,1
"1700","12/5/2022","PHI@HOU","Jabari Smith Jr","HOU","Ast","U",125,80,100,"W",100,1
"1701","12/5/2022","PHI@HOU","Jalen Green","HOU","Ast","U",110,91,100,"L",-91,-0.91
"1702","12/5/2022","PHI@HOU","Jalen Green","HOU","Reb","U",-104,104,100,"L",-104,-1.04
"1703","12/5/2022","PHI@HOU","Kevin Porter","HOU","Ast","U",112,89,100,"W",100,1
"1704","12/5/2022","PHI@HOU","Kevin Porter","HOU","Reb","U",-148,148,100,"L",-148,-1.48
"1705","12/5/2022","PHI@HOU","James Harden","PHI","Reb","U",100,100,100,"W",100,1
"1706","12/5/2022","PHI@HOU","Joel Embiid","PHI","Reb","U",-121,121,100,"W",100,1
