Date,Game,Name,Team,Cat,Side,Odds,Risk,ToWin,Result,Net
11/27/2022,GSW@MIN,D'Angelo Russell,MIN,Pts,U,-122,122,100,W,100
11/27/2022,IND@LAC,Bennedict Mathurin,IND,Ast,U,100,100,100,W,100
11/27/2022,IND@LAC,Tyrese Haliburton,IND,Ast,O,-122,122,100,W,100
11/27/2022,IND@LAC,Ivica Zubac,LAC,Pts,U,100,100,100,L,-100
11/27/2022,IND@LAC,Marcus Morris Sr.,LAC,Reb,U,-110,110,100,W,100
11/27/2022,IND@LAC,Terance Mann,LAC,Ast,U,138,72,100,L,-72
11/27/2022,MIA@ATL,Dejounte Murray,ATL,Reb,U,106,94,100,W,100
11/27/2022,MIA@ATL,Trae Young,ATL,Reb,U,130,77,100,L,-77
11/27/2022,MIA@ATL,Bam Adebayo,MIA,Reb,O,100,100,100,L,-100
11/27/2022,CLE@DET,Darius Garland,CLE,Ast,U,-108,108,100,L,-108
11/27/2022,CLE@DET,Darius Garland,CLE,Reb,U,-140,140,100,W,100
11/27/2022,CLE@DET,Dean Wade,CLE,Reb,U,-125,125,100,L,-125
11/27/2022,CLE@DET,Donovan Mitchell,CLE,Ast,U,120,83,100,W,100
11/27/2022,CLE@DET,Donovan Mitchell,CLE,Reb,U,100,100,100,L,-100
11/27/2022,CLE@DET,Evan Mobley,CLE,Reb,U,-140,140,100,L,-140
11/27/2022,MEM@NYK,Ja Morant,MEM,Reb,O,-137,137,100,W,100
11/27/2022,MEM@NYK,Steven Adams,MEM,Pts,U,100,100,100,L,-100
11/27/2022,DAL@MIL,Spencer Dinwiddie,DAL,Pts,U,-113,113,100,L,-113
11/27/2022,DAL@MIL,Giannis Antetokounmpo,MIL,Pts,O,-113,113,100,L,-113
11/28/2022,ATL@PHI,Dejounte Murray,ATL,Pts,U,-105,105,100,W,100
11/28/2022,ATL@PHI,Dejounte Murray,ATL,Reb,U,100,100,100,W,100
11/28/2022,ATL@PHI,Trae Young,ATL,Reb,U,140,71,100,W,100
11/28/2022,MIN@WAS,Anthony Edwards,MIN,Ast,U,-106,106,100,W,100
11/28/2022,MIN@WAS,D'Angelo Russell,MIN,Pts,U,-109,109,100,L,-109
11/28/2022,MIN@WAS,Karl-Anthony Towns,MIN,Ast,U,-115,115,100,W,100
11/28/2022,MIN@WAS,Bradley Beal,WAS,Pts,U,-121,121,100,W,100
11/28/2022,MIN@WAS,Bradley Beal,WAS,Ast,O,-110,110,100,L,-110
11/28/2022,MIN@WAS,Bradley Beal,WAS,Reb,U,-112,112,100,W,100
11/28/2022,MIN@WAS,Deni Avdija,WAS,Pts,U,-125,125,100,W,100
11/28/2022,CHA@BOS,Jalen McDaniels,CHA,Ast,U,-145,145,100,W,100
11/28/2022,CHA@BOS,Kelly Oubre Jr.,CHA,Ast,U,-150,150,100,L,-150
11/28/2022,CHA@BOS,Mason Plumlee,CHA,Ast,U,-150,150,100,L,-150
11/28/2022,CHA@BOS,Nick Richards,CHA,Pts,U,-105,105,100,W,100
11/28/2022,CHA@BOS,PJ Washington,CHA,Ast,U,-125,125,100,W,100
11/28/2022,CHA@BOS,Theo Maledon,CHA,Pts,U,-105,105,100,L,-105
11/28/2022,CLE@TOR,Darius Garland,CLE,Reb,U,-143,143,100,L,-143
11/28/2022,CLE@TOR,Donovan Mitchell,CLE,Ast,U,-110,110,100,W,100
11/28/2022,CLE@TOR,Evan Mobley,CLE,Reb,U,-135,135,100,L,-135
11/28/2022,ORL@BKN,Ben Simmons,BKN,Pts,U,-104,104,100,W,100
11/28/2022,ORL@BKN,Kyrie Irving,BKN,Ast,U,-112,112,100,W,100
11/28/2022,ORL@BKN,Nicolas Claxton,BKN,Reb,U,-114,114,100,L,-114
11/28/2022,OKC@NOP,Jonas Valanciunas,NOP,Ast,U,-110,110,100,W,100
11/28/2022,OKC@NOP,Zion Williamson,NOP,Reb,U,112,89,100,L,-89
11/28/2022,OKC@NOP,Shai Gilgeous-Alexander,OKC,Pts,U,-106,106,100,L,-106
11/28/2022,OKC@NOP,Shai Gilgeous-Alexander,OKC,Ast,U,123,81,100,W,100
11/28/2022,CHI@UTA,Ayo Dosunmu,CHI,Ast,U,114,88,100,L,-88
11/28/2022,CHI@UTA,Nikola Vucevic,CHI,Reb,U,-129,129,100,W,100
11/28/2022,CHI@UTA,Patrick Williams,CHI,Ast,U,180,56,100,W,100
11/28/2022,CHI@UTA,Zach LaVine,CHI,Ast,U,-130,130,100,L,-130
11/28/2022,CHI@UTA,Collin Sexton,UTA,Pts,U,-118,118,100,W,100
11/28/2022,CHI@UTA,Collin Sexton,UTA,Reb,U,-118,118,100,L,-118
11/28/2022,CHI@UTA,Jarred Vanderbilt,UTA,Ast,U,100,100,100,L,-100
11/28/2022,CHI@UTA,Kelly Olynyk,UTA,Pts,U,-118,118,100,L,-118
11/28/2022,CHI@UTA,Kelly Olynyk,UTA,Ast,U,-105,105,100,L,-105
11/28/2022,CHI@UTA,Lauri Markkanen,UTA,Ast,U,-130,130,100,W,100
11/28/2022,HOU@DEN,Jamal Murray,DEN,Ast,U,110,91,100,W,100
11/28/2022,HOU@DEN,Kentavious Caldwell-Pope,DEN,Reb,U,-138,138,100,W,100
11/28/2022,HOU@DEN,Nikola Jokic,DEN,Pts,U,-118,118,100,L,-118
11/28/2022,HOU@DEN,Nikola Jokic,DEN,Reb,U,-105,105,100,L,-105
11/28/2022,HOU@DEN,Jabari Smith Jr.,HOU,Ast,U,150,67,100,L,-67
11/28/2022,HOU@DEN,Jalen Green,HOU,Reb,U,125,80,100,W,100
11/28/2022,PHX@SAC,Deandre Ayton,PHX,Ast,U,-165,165,100,W,100
11/28/2022,PHX@SAC,Deandre Ayton,PHX,Reb,U,-130,130,100,L,-130
11/28/2022,PHX@SAC,De'Aaron Fox,SAC,Pts,U,-114,114,100,W,100
11/28/2022,PHX@SAC,Domantas Sabonis,SAC,Ast,U,-132,132,100,L,-132
11/28/2022,PHX@SAC,Harrison Barnes,SAC,Reb,U,-110,110,100,W,100
11/28/2022,PHX@SAC,Keegan Murray,SAC,Ast,U,160,63,100,L,-63
11/28/2022,IND@LAL,Buddy Hield,IND,Ast,U,105,95,100,W,100
11/28/2022,IND@LAL,Tyrese Haliburton,IND,Ast,O,110,91,100,W,100
11/28/2022,IND@LAL,Anthony Davis,LAL,Ast,U,-125,125,100,L,-125
11/28/2022,IND@LAL,Dennis Schroder,LAL,Reb,U,130,77,100,L,-77
11/28/2022,IND@LAL,Lonnie Walker IV,LAL,Ast,U,135,74,100,L,-74
11/29/2022,NYK@DET,Jalen Brunson,NYK,Reb,U,120,83,100,W,100
11/29/2022,NYK@DET,Julius Randle,NYK,Ast,U,106,94,100,L,-94
11/29/2022,NYK@DET,RJ Barrett,NYK,Ast,U,-135,135,100,W,100
11/29/2022,GSW@DAL,Spencer Dinwiddie,DAL,Pts,U,-115,115,100,W,100
11/29/2022,GSW@DAL,Tim Hardaway Jr.,DAL,Ast,U,139,72,100,L,-72
11/29/2022,GSW@DAL,Andrew Wiggins,GSW,Reb,U,-120,120,100,W,100
11/29/2022,GSW@DAL,Draymond Green,GSW,Pts,U,-124,124,100,L,-124
11/29/2022,LAC@POR,Amir Coffey,LAC,Ast,U,-174,174,100,W,100
11/29/2022,LAC@POR,Ivica Zubac,LAC,Pts,U,-117,117,100,W,100
11/29/2022,LAC@POR,Nicolas Batum,LAC,Ast,U,100,100,100,L,-100
11/29/2022,LAC@POR,Terance Mann,LAC,Pts,U,-104,104,100,W,100
11/29/2022,LAC@POR,Terance Mann,LAC,Ast,U,133,75,100,W,100
11/29/2022,LAC@POR,Anfernee Simons,POR,Ast,U,-130,130,100,W,100
11/29/2022,LAC@POR,Jerami Grant,POR,Reb,U,-130,130,100,W,100
11/29/2022,LAC@POR,Josh Hart,POR,Ast,U,-134,134,100,L,-134
11/30/2022,ATL@ORL,Dejounte Murray,ATL,Pts,U,-105,105,100,L,-105
11/30/2022,ATL@ORL,Dejounte Murray,ATL,Reb,U,-103,103,100,W,100
11/30/2022,ATL@ORL,John Collins,ATL,Pts,U,-117,117,100,W,100
11/30/2022,ATL@ORL,John Collins,ATL,Reb,U,-115,115,100,W,100
11/30/2022,ATL@ORL,Trae Young,ATL,Reb,U,102,98,100,W,100
11/30/2022,PHI@CLE,Caris LeVert,CLE,Reb,U,125,80,100,L,-80
11/30/2022,PHI@CLE,Darius Garland,CLE,Reb,U,135,74,100,W,100
11/30/2022,PHI@CLE,P.J. Tucker,PHI,Pts,U,-115,115,100,L,-115
11/30/2022,PHI@CLE,Shake Milton,PHI,Ast,U,-140,140,100,W,100
11/30/2022,PHI@CLE,Tobias Harris,PHI,Ast,U,125,80,100,L,-80
11/30/2022,MIA@BOS,Al Horford,BOS,Pts,U,-103,103,100,W,100
11/30/2022,MIA@BOS,Al Horford,BOS,Reb,U,-122,122,100,W,100
11/30/2022,MIA@BOS,Jaylen Brown,BOS,Ast,U,-110,110,100,L,-110
11/30/2022,MIA@BOS,Jaylen Brown,BOS,Reb,U,-125,125,100,L,-125
11/30/2022,MIA@BOS,Jayson Tatum,BOS,Ast,U,-115,115,100,W,100
11/30/2022,MIA@BOS,Marcus Smart,BOS,Pts,U,-109,109,100,W,100
11/30/2022,MIA@BOS,Marcus Smart,BOS,Reb,U,106,94,100,L,-94
11/30/2022,MIL@NYK,Giannis Antetokounmpo,MIL,Pts,O,-108,108,100,W,100
11/30/2022,MIL@NYK,Jevon Carter,MIL,Pts,U,-105,105,100,W,100
11/30/2022,MIL@NYK,Jevon Carter,MIL,Reb,U,140,71,100,L,-71
11/30/2022,MIL@NYK,Jalen Brunson,NYK,Reb,U,100,100,100,L,-100
11/30/2022,MIL@NYK,Julius Randle,NYK,Ast,U,-105,105,100,L,-105
11/30/2022,MIL@NYK,Mitchell Robinson,NYK,Ast,U,-105,105,100,L,-105
11/30/2022,MIL@NYK,RJ Barrett,NYK,Ast,U,140,71,100,L,-71
11/30/2022,WAS@BKN,Kevin Durant,BKN,Reb,U,-134,134,100,W,100
11/30/2022,WAS@BKN,Seth Curry,BKN,Ast,U,100,100,100,W,100
11/30/2022,WAS@BKN,Bradley Beal,WAS,Pts,U,-118,118,100,L,-118
11/30/2022,WAS@BKN,Bradley Beal,WAS,Ast,O,125,80,100,W,100
11/30/2022,WAS@BKN,Jordan Goodwin,WAS,Pts,U,110,91,100,W,100
11/30/2022,WAS@BKN,Kyle Kuzma,WAS,Reb,U,106,94,100,W,100
11/30/2022,MEM@MIN,Anthony Edwards,MIN,Ast,U,-135,135,100,L,-135
11/30/2022,SAS@OKC,Luguentz Dort,OKC,Ast,U,-111,111,100,L,-111
11/30/2022,SAS@OKC,Devin Vassell,SAS,Reb,U,-142,142,100,L,-142
11/30/2022,SAS@OKC,Keldon Johnson,SAS,Reb,U,125,80,100,L,-80
11/30/2022,SAS@OKC,Tre Jones,SAS,Reb,U,110,91,100,L,-91
11/30/2022,TOR@NOP,Jose Alvarado,NOP,Pts,U,-117,117,100,W,100
11/30/2022,TOR@NOP,Jose Alvarado,NOP,Ast,U,-125,125,100,W,100
11/30/2022,TOR@NOP,Zion Williamson,NOP,Reb,U,-125,125,100,L,-125
11/30/2022,TOR@NOP,OG Anunoby,TOR,Pts,U,-113,113,100,W,100
11/30/2022,CHI@PHX,Alex Caruso,CHI,Reb,U,135,74,100,W,100
11/30/2022,CHI@PHX,Patrick Williams,CHI,Pts,U,-118,118,100,W,100
11/30/2022,CHI@PHX,Zach LaVine,CHI,Ast,U,-137,137,100,L,-137
11/30/2022,CHI@PHX,Deandre Ayton,PHX,Ast,U,-157,157,100,L,-157
11/30/2022,HOU@DEN,Jamal Murray,DEN,Ast,U,-107,107,100,W,100
11/30/2022,HOU@DEN,Kentavious Caldwell-Pope,DEN,Reb,U,135,74,100,W,100
11/30/2022,HOU@DEN,Nikola Jokic,DEN,Reb,U,100,100,100,W,100
11/30/2022,HOU@DEN,Alperen Sengun,HOU,Ast,U,110,91,100,W,100
11/30/2022,HOU@DEN,Jalen Green,HOU,Reb,U,-108,108,100,W,100
11/30/2022,LAC@UTA,Jarred Vanderbilt,UTA,Ast,U,-114,114,100,W,100
11/30/2022,LAC@UTA,Jordan Clarkson,UTA,Pts,U,-118,118,100,L,-118
11/30/2022,LAC@UTA,Kelly Olynyk,UTA,Ast,U,105,95,100,W,100
11/30/2022,LAC@UTA,Lauri Markkanen,UTA,Ast,U,-150,150,100,W,100
11/30/2022,IND@SAC,Aaron Nesmith,IND,Ast,U,-135,135,100,W,100
11/30/2022,IND@SAC,Buddy Hield,IND,Ast,U,105,95,100,W,100
11/30/2022,IND@SAC,Tyrese Haliburton,IND,Ast,O,-115,115,100,L,-115
11/30/2022,IND@SAC,Tyrese Haliburton,IND,Reb,U,-118,118,100,W,100
11/30/2022,IND@SAC,De'Aaron Fox,SAC,Pts,U,100,100,100,W,100
11/30/2022,IND@SAC,Domantas Sabonis,SAC,Pts,U,-110,110,100,W,100
11/30/2022,IND@SAC,Domantas Sabonis,SAC,Ast,U,100,100,100,L,-100
11/30/2022,POR@LAL,Anthony Davis,LAL,Ast,U,-105,105,100,W,100
11/30/2022,POR@LAL,LeBron James,LAL,Reb,U,-130,130,100,W,100
11/30/2022,POR@LAL,Lonnie Walker IV,LAL,Reb,U,-120,120,100,W,100
12/1/2022,DAL@DET,Spencer Dinwiddie,DAL,Pts,U,-110,110,100,W,100
12/1/2022,DAL@DET,Marvin Bagley III,DET,Pts,U,104,96,100,L,-96
12/1/2022,DAL@DET,Tim Hardaway Jr.,DAL,Ast,U,-160,160,100,W,100
12/1/2022,DAL@DET,Spencer Dinwiddie,DAL,Reb,U,159,63,100,W,100
12/2/2022,WAS@CHA,Jalen McDaniels,CHA,Ast,U,-105,105,100,W,100
12/2/2022,WAS@CHA,Kelly Oubre Jr.,CHA,Ast,U,-110,110,100,L,-110
12/2/2022,WAS@CHA,Mason Plumlee,CHA,Ast,U,-120,120,100,W,100
12/2/2022,WAS@CHA,PJ Washington,CHA,Ast,U,-120,120,100,L,-120
12/2/2022,WAS@CHA,Bradley Beal,WAS,Pts,U,-103,103,100,L,-103
12/2/2022,WAS@CHA,Deni Avdija,WAS,Pts,U,100,100,100,W,100
12/2/2022,WAS@CHA,Kyle Kuzma,WAS,Reb,U,-114,114,100,W,100
12/2/2022,LAL@MIL,Anthony Davis,LAL,Ast,U,120,83,100,L,-83
12/2/2022,LAL@MIL,Anthony Davis,LAL,Reb,O,108,93,100,L,-93
12/2/2022,LAL@MIL,Lonnie Walker IV,LAL,Reb,U,-128,128,100,W,100
12/2/2022,MIA@BOS,Al Horford,BOS,Reb,U,110,91,100,W,100
12/2/2022,MIA@BOS,Al Horford,BOS,Pts,U,-120,120,100,W,100
12/2/2022,MIA@BOS,Derrick White,BOS,Pts,U,-105,105,100,L,-105
12/2/2022,MIA@BOS,Jaylen Brown,BOS,Reb,U,-125,125,100,L,-125
12/2/2022,MIA@BOS,Jayson Tatum,BOS,Ast,U,-130,130,100,W,100
12/2/2022,MIA@BOS,Malcolm Brogdon,BOS,Pts,U,-130,130,100,W,100
12/2/2022,MIA@BOS,Marcus Smart,BOS,Reb,U,-105,105,100,W,100
12/2/2022,MIA@BOS,Bam Adebayo,MIA,Ast,U,120,83,100,L,-83
12/2/2022,MIA@BOS,Jimmy Butler,MIA,Reb,U,-134,134,100,L,-134
12/2/2022,ORL@CLE,Darius Garland,CLE,Ast,U,105,95,100,W,100
12/2/2022,ORL@CLE,Donovan Mitchell,CLE,Reb,U,135,74,100,W,100
12/2/2022,ORL@CLE,Evan Mobley,CLE,Pts,U,-115,115,100,L,-115
12/2/2022,ORL@CLE,Evan Mobley,CLE,Reb,U,-132,132,100,L,-132
12/2/2022,ORL@CLE,Paolo Banchero,ORL,Reb,U,-130,130,100,W,100
12/2/2022,TOR@BKN,Kevin Durant,BKN,Ast,U,-125,125,100,L,-125
12/2/2022,TOR@BKN,Kevin Durant,BKN,Reb,U,120,83,100,L,-83
12/2/2022,TOR@BKN,Kyrie Irving,BKN,Reb,U,-135,135,100,L,-135
12/2/2022,TOR@BKN,Seth Curry,BKN,Ast,U,-130,130,100,L,-130
12/2/2022,TOR@BKN,Chris Boucher,TOR,Ast,O,230,43,100,W,100
12/2/2022,TOR@BKN,OG Anunoby,TOR,Pts,U,-120,120,100,L,-120
12/2/2022,NOP@SAS,Devin Vassell,SAS,Reb,U,123,81,100,W,100
12/2/2022,PHI@MEM,Dillon Brooks,MEM,Pts,U,-114,114,100,W,100
12/2/2022,PHI@MEM,Dillon Brooks,MEM,Ast,U,112,89,100,L,-89
12/2/2022,PHI@MEM,John Konchar,MEM,Pts,U,-103,103,100,W,100
12/2/2022,PHI@MEM,John Konchar,MEM,Ast,U,-175,175,100,W,100
12/2/2022,PHI@MEM,Santi Aldama,MEM,Pts,U,-110,110,100,L,-110
12/2/2022,PHI@MEM,Santi Aldama,MEM,Ast,U,125,80,100,L,-80
12/2/2022,PHI@MEM,Steven Adams,MEM,Pts,U,108,93,100,L,-93
12/2/2022,PHI@MEM,Steven Adams,MEM,Ast,U,-164,164,100,L,-164
12/2/2022,PHI@MEM,Tyus Jones,MEM,Pts,U,100,100,100,W,100
12/2/2022,HOU@PHX,Alperen Sengun,HOU,Ast,U,-120,120,100,W,100
12/2/2022,HOU@PHX,Jabari Smith Jr.,HOU,Ast,U,140,71,100,W,100
12/2/2022,HOU@PHX,Deandre Ayton,PHX,Ast,U,-157,157,100,W,100
12/2/2022,HOU@PHX,Deandre Ayton,PHX,Reb,U,-135,135,100,W,100
12/2/2022,IND@UTA,Collin Sexton,UTA,Ast,U,125,80,100,L,-80
12/2/2022,IND@UTA,Collin Sexton,UTA,Reb,U,140,71,100,W,100
12/2/2022,IND@UTA,Jarred Vanderbilt,UTA,Ast,U,-108,108,100,W,100
12/2/2022,IND@UTA,Kelly Olynyk,UTA,Ast,U,102,98,100,W,100
12/2/2022,IND@UTA,Lauri Markkanen,UTA,Ast,U,-148,148,100,L,-148
12/2/2022,CHI@GSW,Alex Caruso,CHI,Reb,U,120,83,100,W,100
12/2/2022,CHI@GSW,Ayo Dosunmu,CHI,Ast,U,-110,110,100,L,-110
12/2/2022,CHI@GSW,Nikola Vucevic,CHI,Reb,U,-110,110,100,L,-110
12/2/2022,CHI@GSW,Patrick Williams,CHI,Pts,U,-105,105,100,W,100
12/2/2022,CHI@GSW,Zach LaVine,CHI,Ast,U,-106,106,100,W,100
12/2/2022,CHI@GSW,Andrew Wiggins,GSW,Reb,U,-115,115,100,W,100
12/2/2022,CHI@GSW,Draymond Green,GSW,Pts,U,105,95,100,L,-95
12/2/2022,CHI@GSW,Draymond Green,GSW,Reb,U,110,91,100,L,-91
12/2/2022,CHI@GSW,Kevon Looney,GSW,Pts,U,-121,121,100,L,-121
12/3/2022,DAL@NYK,Josh Green,DAL,Pts,U,105,95,100,L,-95
12/3/2022,DAL@NYK,Luka Doncic,DAL,Reb,U,-106,106,100,W,100
12/3/2022,DAL@NYK,Maxi Kleber,DAL,Pts,U,100,100,100,L,-100
12/3/2022,DAL@NYK,Spencer Dinwiddie,DAL,Pts,U,100,100,100,L,-100
12/3/2022,DAL@NYK,Spencer Dinwiddie,DAL,Reb,U,160,63,100,L,-63
12/3/2022,DAL@NYK,Tim Hardaway Jr.,DAL,Pts,U,-106,106,100,L,-106
12/3/2022,DAL@NYK,Tim Hardaway Jr.,DAL,Ast,U,-150,150,100,W,100
12/3/2022,DAL@NYK,Jalen Brunson,NYK,Reb,U,-134,134,100,W,100
12/3/2022,DAL@NYK,Julius Randle,NYK,Ast,U,-120,120,100,W,100
12/3/2022,DAL@NYK,RJ Barrett,NYK,Ast,U,115,87,100,L,-87
12/3/2022,SAC@LAC,John Wall,LAC,Ast,U,-135,135,100,W,100
12/3/2022,SAC@LAC,Terance Mann,LAC,Ast,U,110,91,100,L,-91
12/3/2022,SAC@LAC,De'Aaron Fox,SAC,Pts,U,-106,106,100,W,100
12/3/2022,SAC@LAC,Domantas Sabonis,SAC,Ast,U,-117,117,100,W,100
12/3/2022,SAC@LAC,Harrison Barnes,SAC,Reb,U,-103,103,100,W,100
12/3/2022,SAC@LAC,Keegan Murray,SAC,Ast,U,100,100,100,W,100
12/3/2022,MIL@CHA,Jalen McDaniels,CHA,Ast,U,-130,130,100,W,100
12/3/2022,MIL@CHA,Kelly Oubre Jr.,CHA,Ast,U,-105,105,100,W,100
12/3/2022,MIL@CHA,Mason Plumlee,CHA,Ast,U,-110,110,100,W,100
12/3/2022,MIL@CHA,PJ Washington,CHA,Ast,U,100,100,100,L,-100
12/3/2022,OKC@MIN,Jaden McDaniels,MIN,Pts,U,-105,105,100,W,100
12/3/2022,OKC@MIN,Jaden McDaniels,MIN,Ast,U,-110,110,100,W,100
12/3/2022,OKC@MIN,Rudy Gobert,MIN,Reb,U,-106,106,100,W,100
12/3/2022,OKC@MIN,Luguentz Dort,OKC,Ast,U,-140,140,100,L,-140
12/3/2022,OKC@MIN,Shai Gilgeous-Alexander,OKC,Ast,U,-140,140,100,W,100
12/3/2022,ORL@TOR,Pascal Siakam,TOR,Reb,U,-104,104,100,W,100
12/3/2022,ORL@TOR,Scottie Barnes,TOR,Reb,U,107,93,100,L,-93
12/3/2022,HOU@GSW,Andrew Wiggins,GSW,Reb,U,-120,120,100,W,100
12/3/2022,HOU@GSW,Draymond Green,GSW,Pts,U,-106,106,100,W,100
12/3/2022,HOU@GSW,Jordan Poole,GSW,Reb,U,125,80,100,W,100
12/3/2022,HOU@GSW,Alperen Sengun,HOU,Ast,U,-110,110,100,W,100
12/3/2022,HOU@GSW,Jabari Smith Jr.,HOU,Ast,U,155,65,100,W,100
12/3/2022,POR@UTA,Anfernee Simons,POR,Ast,U,-109,109,100,W,100
12/3/2022,POR@UTA,Jerami Grant,POR,Ast,U,140,71,100,L,-71
12/3/2022,POR@UTA,Collin Sexton,UTA,Ast,U,-150,150,100,W,100
12/3/2022,POR@UTA,Collin Sexton,UTA,Reb,U,135,74,100,L,-74
12/3/2022,POR@UTA,Kelly Olynyk,UTA,Ast,U,-125,125,100,L,-125
12/3/2022,POR@UTA,Lauri Markkanen,UTA,Ast,U,-160,160,100,W,100
12/4/2022,DEN@NOP,Bruce Brown,DEN,Pts,U,-110,110,100,L,-110
12/4/2022,DEN@NOP,Bruce Brown,DEN,Reb,U,125,80,100,L,-80
12/4/2022,DEN@NOP,Jamal Murray,DEN,Ast,U,-137,137,100,W,100
12/4/2022,DEN@NOP,Nikola Jokic,DEN,Ast,O,110,91,100,W,100
12/4/2022,DEN@NOP,Nikola Jokic,DEN,Reb,U,-124,124,100,L,-124
12/4/2022,DEN@NOP,Zion Williamson,NOP,Reb,U,100,100,100,W,100
12/4/2022,PHX@SAS,Deandre Ayton,PHX,Reb,U,-115,115,100,W,100
12/4/2022,PHX@SAS,Devin Booker,PHX,Reb,U,-110,110,100,W,100
12/4/2022,PHX@SAS,Mikal Bridges,PHX,Ast,U,-115,115,100,W,100
12/4/2022,BOS@BKN,Joe Harris,BKN,Ast,U,110,91,100,W,100
12/4/2022,BOS@BKN,Joe Harris,BKN,Reb,U,116,86,100,L,-86
12/4/2022,BOS@BKN,Kevin Durant,BKN,Reb,U,100,100,100,L,-100
12/4/2022,BOS@BKN,Kyrie Irving,BKN,Ast,U,-155,155,100,W,100
12/4/2022,BOS@BKN,Kyrie Irving,BKN,Reb,U,-135,135,100,L,-135
12/4/2022,BOS@BKN,Seth Curry,BKN,Ast,U,-140,140,100,W,100
12/4/2022,BOS@BKN,Derrick White,BOS,Ast,U,-150,150,100,W,100
12/4/2022,BOS@BKN,Grant Williams,BOS,Ast,U,100,100,100,W,100
12/4/2022,BOS@BKN,Jaylen Brown,BOS,Ast,U,120,83,100,W,100
12/4/2022,BOS@BKN,Jayson Tatum,BOS,Ast,U,110,91,100,W,100
12/4/2022,CHI@SAC,Nikola Vucevic,CHI,Pts,U,-110,110,100,W,100
12/4/2022,CHI@SAC,Patrick Williams,CHI,Pts,U,100,100,100,L,-100
12/4/2022,CHI@SAC,Patrick Williams,CHI,Ast,U,150,67,100,W,100
12/4/2022,CHI@SAC,Patrick Williams,CHI,Reb,U,-130,130,100,L,-130
12/4/2022,CHI@SAC,Zach LaVine,CHI,Ast,U,-139,139,100,W,100
12/4/2022,CHI@SAC,De'Aaron Fox,SAC,Pts,U,-102,102,100,W,100
12/4/2022,CHI@SAC,Domantas Sabonis,SAC,Pts,U,-129,129,100,W,100
12/4/2022,CHI@SAC,Harrison Barnes,SAC,Reb,U,-113,113,100,L,-113
12/4/2022,CHI@SAC,Kevin Huerter,SAC,Reb,U,-110,110,100,W,100
12/4/2022,CLE@NYK,Darius Garland,CLE,Ast,U,110,91,100,W,100
12/4/2022,CLE@NYK,Immanuel Quickley,NYK,Pts,U,-115,115,100,L,-115
12/4/2022,CLE@NYK,Jalen Brunson,NYK,Reb,U,100,100,100,W,100
12/4/2022,CLE@NYK,Julius Randle,NYK,Pts,U,-105,105,100,W,100
12/4/2022,CLE@NYK,Julius Randle,NYK,Ast,U,-120,120,100,L,-120
12/4/2022,CLE@NYK,RJ Barrett,NYK,Ast,U,123,81,100,W,100
12/4/2022,LAL@WAS,Anthony Davis,LAL,Ast,U,105,95,100,W,100
12/4/2022,LAL@WAS,Bradley Beal,WAS,Pts,U,-115,115,100,W,100
12/4/2022,LAL@WAS,Bradley Beal,WAS,Ast,O,-108,108,100,L,-108
12/4/2022,LAL@WAS,Deni Avdija,WAS,Pts,U,-110,110,100,W,100
12/4/2022,LAL@WAS,Kyle Kuzma,WAS,Reb,U,115,87,100,W,100
12/4/2022,LAL@WAS,Monte Morris,WAS,Pts,U,-120,120,100,L,-120
12/4/2022,MEM@DET,Marvin Bagley III,DET,Pts,U,100,100,100,W,100
12/4/2022,MEM@DET,John Konchar,MEM,Ast,U,148,68,100,W,100
12/4/2022,IND@POR,Andrew Nembhard,IND,Ast,U,-125,125,100,W,100
12/4/2022,IND@POR,Anfernee Simons,POR,Ast,U,126,79,100,L,-79
12/4/2022,IND@POR,Anfernee Simons,POR,Reb,U,-130,130,100,W,100
12/4/2022,IND@POR,Jerami Grant,POR,Ast,U,-109,109,100,L,-109
12/4/2022,IND@POR,Jusuf Nurkic,POR,Pts,U,-104,104,100,L,-104
12/4/2022,IND@POR,Jusuf Nurkic,POR,Ast,U,105,95,100,L,-95
12/5/2022,LAC@CHA,Kelly Oubre Jr.,CHA,Ast,U,-120,120,100,L,-120
12/5/2022,LAC@CHA,Mason Plumlee,CHA,Ast,U,-135,135,100,W,100
12/5/2022,LAC@CHA,Nick Richards,CHA,Ast,U,-125,125,100,L,-125
12/5/2022,LAC@CHA,PJ Washington,CHA,Ast,U,105,95,100,L,-95
12/5/2022,LAC@CHA,Theo Maledon,CHA,Pts,U,100,100,100,W,100
12/5/2022,LAC@CHA,Theo Maledon,CHA,Ast,U,-165,165,100,W,100
12/5/2022,LAC@CHA,Ivica Zubac,LAC,Pts,U,-110,110,100,W,100
12/5/2022,LAC@CHA,Ivica Zubac,LAC,Ast,U,-150,150,100,W,100
12/5/2022,LAC@CHA,Reggie Jackson,LAC,Pts,U,-110,110,100,W,100
12/5/2022,LAC@CHA,Reggie Jackson,LAC,Ast,U,-125,125,100,W,100
12/5/2022,MIL@ORL,Giannis Antetokounmpo,MIL,Ast,U,-150,150,100,W,100
12/5/2022,MIL@ORL,Giannis Antetokounmpo,MIL,Reb,U,-170,170,100,L,-170
12/5/2022,MIL@ORL,Paolo Banchero,ORL,Reb,U,-111,111,100,L,-111
12/5/2022,MIL@ORL,Terrence Ross,ORL,Pts,U,-114,114,100,W,100
12/5/2022,MIL@ORL,Terrence Ross,ORL,Reb,U,155,65,100,L,-65
